True,Country,Source,Variable,Year,Unit,Value
1680,Lithuania,Total freshwater,Public water supply,2011,Cubic metres,124.2563
1681,Lithuania,Total freshwater,Public water supply,2012,Cubic metres,120.5663
1682,Lithuania,Total freshwater,Public water supply,2013,Cubic metres,129.30798000000001
1683,Lithuania,Total freshwater,Public water supply,2014,Cubic metres,130.84439
1684,Lithuania,Total freshwater,Public water supply,2015,Cubic metres,129.73987
1685,Lithuania,Total freshwater,Public water supply,2016,Cubic metres,130.43012
1686,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,81.1901
1687,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,79.278
1688,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,67.9983
1689,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,63.568999999999996
1690,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,60.6522
1691,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,59.00571
1692,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,57.89686999999999
1693,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,61.41958
1694,Lithuania,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,59.338930000000005
1695,Lithuania,Total freshwater,Irrigation,2008,Cubic metres,1.1713
1696,Lithuania,Total freshwater,Irrigation,2009,Cubic metres,0.9913
1697,Lithuania,Total freshwater,Irrigation,2010,Cubic metres,1.1944
1698,Lithuania,Total freshwater,Irrigation,2011,Cubic metres,0.8823
1699,Lithuania,Total freshwater,Irrigation,2012,Cubic metres,1.0265
1700,Lithuania,Total freshwater,Irrigation,2013,Cubic metres,1.02498
1701,Lithuania,Total freshwater,Irrigation,2014,Cubic metres,0.8733
1702,Lithuania,Total freshwater,Irrigation,2015,Cubic metres,0.8765200000000001
1703,Lithuania,Total freshwater,Irrigation,2016,Cubic metres,0.67308
1704,Lithuania,Total freshwater,Aquaculture,2010,Cubic metres,63.4
1705,Lithuania,Total freshwater,Aquaculture,2011,Cubic metres,59.47
1706,Lithuania,Total freshwater,Aquaculture,2012,Cubic metres,56.79
1707,Lithuania,Total freshwater,Aquaculture,2013,Cubic metres,54.86
1708,Lithuania,Total freshwater,Manufacturing industry,2008,Cubic metres,30.4638
1709,Lithuania,Total freshwater,Manufacturing industry,2009,Cubic metres,25.6272
1710,Lithuania,Total freshwater,Manufacturing industry,2010,Cubic metres,24.2865
1711,Lithuania,Total freshwater,Manufacturing industry,2011,Cubic metres,28.5071
1712,Lithuania,Total freshwater,Manufacturing industry,2012,Cubic metres,32.708
1713,Lithuania,Total freshwater,Manufacturing industry,2013,Cubic metres,31.35722
1714,Lithuania,Total freshwater,Manufacturing industry,2014,Cubic metres,30.477459999999997
1715,Lithuania,Total freshwater,Manufacturing industry,2015,Cubic metres,30.575779999999998
1716,Lithuania,Total freshwater,Manufacturing industry,2016,Cubic metres,30.24966
1717,Lithuania,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,707.6691
1718,Lithuania,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,761.1362
1719,Lithuania,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,237.2928
1720,Lithuania,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,198.7344
1721,Lithuania,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,220.1743
1722,Lithuania,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,147.832
1723,Lithuania,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,131.2074
1724,Lithuania,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,140.0105
1725,Lithuania,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,116.9512
1726,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,9.47477
1727,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,10.04526
1728,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,3.08728
1729,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,2.54926
1730,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,2.78519
1731,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,1.84549
1732,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,1.61856
1733,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,1.7097099999999998
1734,Lithuania,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,1.41659
1735,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,15.14575
1736,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,16.0577
1737,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,4.93513
1738,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,4.07509
1739,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,4.45222
1740,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,2.95008
1741,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,2.58733
1742,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,2.73303
1743,Lithuania,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,2.26447
1744,Hungary,Total freshwater,Aquaculture,2010,Cubic metres,54.16
1745,Hungary,Total freshwater,Aquaculture,2011,Cubic metres,67.5
1746,Hungary,Total freshwater,Aquaculture,2012,Cubic metres,85.2
1747,Hungary,Total freshwater,Aquaculture,2013,Cubic metres,78.15
1748,Hungary,Total freshwater,Aquaculture,2015,Cubic metres,55.24
1749,Iceland,Total freshwater,Aquaculture,2010,Cubic metres,1083.4000199999998
1750,Iceland,Total freshwater,Aquaculture,2011,Cubic metres,1174.9000199999998
1751,Iceland,Total freshwater,Aquaculture,2012,Cubic metres,1207.19995
1752,Iceland,Total freshwater,Aquaculture,2013,Cubic metres,1091.5999800000002
1753,Iceland,Total freshwater,Aquaculture,2014,Cubic metres,670.59998
1754,Turkey,Total freshwater,Aquaculture,2014,Cubic metres,7819.9702099999995
1755,Turkey,Total freshwater,Aquaculture,2015,Cubic metres,7687.430179999999
1756,England and Wales,Total freshwater,Aquaculture,2008,Cubic metres,1043.0
1757,England and Wales,Total freshwater,Aquaculture,2009,Cubic metres,953.0
1758,England and Wales,Total freshwater,Aquaculture,2010,Cubic metres,1058.0
1759,England and Wales,Total freshwater,Aquaculture,2011,Cubic metres,846.0
1760,England and Wales,Total freshwater,Aquaculture,2012,Cubic metres,974.0
