,ID,Species,Common_name,Country,Region,Latitude,Longitude,System,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
10219,15150,novaeangliae,Humpback whale,United States,North America,43.174137,-68.183899,Marine,Estimated number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,118.0,169.0,188.0,210.0,238.0,280.0,379.0,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220,15152,ternatensis,Ternate chromis,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,,,,,,,,,,,,,,
10221,15153,weberi,Weber's chromis,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.0,,,,,,,,,,,,,,,
10222,15154,rex,King demoiselle,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,2.3,,,,,,,,,,,,,,,
10223,15155,rollandi,Rolland's demoiselle,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,8.7,,,,,,,,,,,,,,,
10224,15156,reticulatus,Reticulate dascyllus,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.3,,,,,,,,,,,,,,,
10225,15157,prosopotaenia,Honey-head damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,5.7,,,,,,,,,,,,,,,
10226,15158,nigroris,Black-and-gold chromis,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,14.3,,,,,,,,,,,,,,,
10227,15159,azysron,Yellowtail demoiselle,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,40.0,,,,,,,,,,,,,,,
10228,15160,bankieri,Chinese demoiselle,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,15.7,,,,,,,,,,,,,,,
10230,15162,lacrymatus,Whitespotted devil,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,26.0,,,,,,,,,,,,,,,
10231,15163,adelus,Obscure damsel,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,32.6,,,,,,,,,,,,,,,
10232,15164,bankanensis,Speckled damselfish,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,22.0,,,,,,,,,,,,,,,
10234,15166,bankanensis,Speckled damselfish,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,29.3,,,,,,,,,,,,,,,
10236,15168,brachialis,Charcoal damsel,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,22.7,,,,,,,,,,,,,,,
10239,15171,coelestis,Neon damselfish,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.7,,,,,,,,,,,,,,,
10242,15174,grammorhynchus,Bluespot damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,26.0,,,,,,,,,,,,,,,
10243,15175,moluccensis,Lemon damsel,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,104.7,,,,,,,,,,,,,,,
10244,15176,philippinus,Philippine damsel,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,19.7,,,,,,,,,,,,,,,
10245,15177,wardi,Ward's damsel,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,18.3,,,,,,,,,,,,,,,
10246,15178,wardi,Ward's damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10.0,,,,,,,,,,,,,,,
10247,15179,philippinus,Philippine damsel,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,19.0,,,,,,,,,,,,,,,
10248,15180,moluccensis,Lemon damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3,232.3,,,,,,,,,,,,,,,
10249,15181,lepidogenys,Scaly damsel,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.0,181.7,,,,,,,,,,,,,,,
10250,15182,lepidogenys,Scaly damsel,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.3,176.3,,,,,,,,,,,,,,,
10252,15184,lepidogenys,Scaly damsel,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,1.3,,,,,,,,,,,,,,,
10253,15185,lepidogenys,Scaly damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,17.7,,,,,,,,,,,,,,,
10254,15186,brachialis,Charcoal damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,36.7,,,,,,,,,,,,,,,
10255,15187,lacrymatus,Whitespotted devil,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,29.7,,,,,,,,,,,,,,,
10256,15188,adelus,Obscure damsel,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,73.3,,,,,,,,,,,,,,,
10257,15189,azysron,Yellowtail demoiselle,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,66.3,,,,,,,,,,,,,,,
10258,15190,azysron,Yellowtail demoiselle,Australia,Oceania,-16.390767999999998,145.559529,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,18.3,,,,,,,,,,,,,,,
10259,15191,azysron,Yellowtail demoiselle,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,3.0,,,,,,,,,,,,,,,
10260,15192,nigroris,Black-and-gold chromis,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,,,,,,,,,,,,,,,
10261,15193,reticulatus,Reticulate dascyllus,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.3,,,,,,,,,,,,,,,
10262,15194,rollandi,Rolland's demoiselle,Australia,Oceania,-16.050564,145.64879299999998,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,30.7,,,,,,,,,,,,,,,
10263,15195,rex,King demoiselle,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,8.0,,,,,,,,,,,,,,,
10264,15196,weberi,Weber's chromis,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.3,,,,,,,,,,,,,,,
10265,15197,ternatensis,Ternate chromis,Australia,Oceania,-16.805329,146.180256,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,,,,,,,,,,,,,,,
10266,15198,fasciolatus,Pacific gregory,Australia,Oceania,-16.522471,146.012715,Marine,Mean abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,13.0,,,,,,,,,,,,,,,
10268,15200,vanderbilti,Vanderbilt's chromis,French Polynesia,Oceania,-17.481929,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2631,123.2824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,15201,pascalus,Amethyst anthias,French Polynesia,Oceania,-17.481929,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5218,37.7262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,15202,xanthura,Paletail chromis,French Polynesia,Oceania,-17.481929,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4731,14.6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,15203,trimaculatus,Threespot dascyllus,French Polynesia,Oceania,-17.481929,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2715,13.1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,15206,flavolineatus,Yellowstripe goatfish,French Polynesia,Oceania,-17.483868,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6221,9.7481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,15210,trimaculatus,Threespot wrasse,French Polynesia,Oceania,-17.483868,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4666,5.9259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277,15211,hardwicke,Sixbar wrasse,French Polynesia,Oceania,-17.483868,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8962,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,15213,pavo,Sapphire damselfish,French Polynesia,Oceania,-17.489331,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6575,19.9942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,15215,hardwicke,Sixbar wrasse,French Polynesia,Oceania,-17.489331,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11,7.7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,15216,nigrofuscus,Brown surgeonfish,French Polynesia,Oceania,-17.489331,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9292,8.5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10283,15217,viridis,Blue green damselfish,French Polynesia,Oceania,-17.489331,-149.90372299999999,Marine,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0336,12.104000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,15222,alfredi,Alfred manta,Australia,Oceania,-24.116667,152.7,Marine,Estimated number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,321.0,454.0,456.0,,,
10290,15224,alfredi,Alfred manta,Mozambique,Africa,-23.953070999999998,35.528928,Marine,Estimated number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,454.0,360.0,324.0,,,,,,,,,
10481,17478,melastomus,Blackmouth catshark,Greece,Europe,39.219398999999996,24.816724,Marine,Total number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,502.0,319.0,400.0,,345.0,357.0,754.0,393.0,,753.0,,,,,,,
10485,17482,mustelus,Common smoothound,Greece,Europe,39.219398999999996,24.816724,Marine,Total number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,1.0,0.0,,12.0,6.0,11.0,1.0,,6.0,,,,,,,
10489,17486,marmorata,Spotted torpedo,Greece,Europe,39.219398999999996,24.816724,Marine,Total number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,27.0,5.0,15.0,,15.0,8.0,6.0,9.0,,13.0,,,,,,,
10493,17490,asterias,Mediterranean starry ray,Greece,Europe,39.219398999999996,24.816724,Marine,Total number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,9.0,10.0,28.0,,9.0,31.0,29.0,19.0,,34.0,,,,,,,
10534,17534,interruptus,Uruguay tetra,Argentina,Latin America and Caribbean,-35.073333,-58.441667,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,168.0,,,,,,,,,,
10539,17539,maculatus,No common name,Brazil,Latin America and Caribbean,-22.489659,-53.058416,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2,180.7,38.63,,,,10.52,78.94,4.58,,,,,,3.97,5.36,,,,,,,,,,,,,,
10553,17553,lepidota,Pike cichlid,Brazil,Latin America and Caribbean,-16.581428,-56.427439,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,241.0,118.0,,,,,,,,
10554,17554,trifasciata,No common name,Brazil,Latin America and Caribbean,-16.581428,-56.427439,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,79.0,175.0,,,,,,,,
10555,17555,borellii,Umbrella cichlid,Brazil,Latin America and Caribbean,-16.581428,-56.427439,Freshwater,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,185.0,101.0,,,,,,,,
